sonorababy, Fri Apr 24 04:59:04 +0000 2020, -122.699418, 38.343445, @JoeNBC The stupid, crazy one.  #3! 
DanEyellNicole, Fri Apr 24 04:59:04 +0000 2020, -97.621869, 32.920901, Wanting attention is foreign now a days 
Hopper2314, Fri Apr 24 04:59:04 +0000 2020, -117.969317, 35.121178, 🥴 
porterlangdon, Fri Apr 24 04:59:04 +0000 2020, -83.804475, 27.698682, @Saints Great pick casuals should stay off twitter 
ms_kathleen1809, Fri Apr 24 04:59:04 +0000 2020, -117.972000, 34.082800, Thanks again @ShantzTheRapper for your support 🥰Vanilla cake with banana Nutella nut filling. Don’t forget to pl… https://t.co/i06ErruccY 
_MaritzaY, Fri Apr 24 04:59:04 +0000 2020, -123.022450, 45.005514, @MMendoza95 I want to get mine done too🥺😩 
ToddAPlaster3, Fri Apr 24 04:59:04 +0000 2020, -89.569491, 44.900818, Greedy people without heart and souls stand your ground! 
jafetdmty, Fri Apr 24 04:59:05 +0000 2020, -100.168717, 25.778679, @jorgeveca1 😉 
ajiswriting, Fri Apr 24 04:59:05 +0000 2020, -96.835249, 33.150140, @douxrose_ What’s your finsta 👀 
__mikkkk, Fri Apr 24 04:59:05 +0000 2020, -77.493170, 37.529883, I thought I was pregnant, till this day I’m thinking GOD for that! 
WyattDillon8, Fri Apr 24 04:59:05 +0000 2020, -92.725421, 41.736929, @Josejmenz @shaqtus15  welp 
AyemSigns, Fri Apr 24 04:59:05 +0000 2020, -118.346153, 33.953633, I’m guilty 
rfigueroaa_, Fri Apr 24 04:59:05 +0000 2020, -87.883405, 42.589265, Frankie and I are way too competitive, sometimes I can’t stand us 😂 
Rachel_Coco_Mya, Fri Apr 24 04:59:05 +0000 2020, -98.540651, 29.417501, @ramsey_tl My aunt and uncle live in Pflugerville! 
ssamm_xo, Fri Apr 24 04:59:05 +0000 2020, -120.841443, 37.060965, 38 baby 2 &gt;&gt;&gt;&gt; 
Senora_Panico, Fri Apr 24 04:59:05 +0000 2020, -71.325134, 41.964863, Showing my support for @MissSiegelM4 and #scoopsforjimmy during the quarantine...@senorwright18, here’s an excuse t… https://t.co/GRyRfNpzbT 
OfficialClay9, Fri Apr 24 04:59:05 +0000 2020, -89.922029, 35.133521, @themyamack Lmao these girlfriends been showing out tonight. 
10stackks, Fri Apr 24 04:59:05 +0000 2020, -92.131274, 34.751936, YoungBoy shit 🔥🔥 
WifredoBermudez, Fri Apr 24 04:59:06 +0000 2020, -115.038337, 36.006256, @TribLIVE The Blacks playing The Racist Card, SHOULD take Coronavirous to Court for Desrimination agaist Blaks Hisp… https://t.co/ohddsrUE1W 
tylerseimone, Fri Apr 24 04:59:06 +0000 2020, -122.162294, 37.705044, @bbycoconutfresh Look up Sev laser! In the city. They’re pretty reasonable for full body. 
chelliebeach954, Fri Apr 24 04:59:06 +0000 2020, -80.149173, 26.150368, Found this cute little guy and put him outside❣🕷☺️ https://t.co/JHNKUe04Jy 
WifredoBermudez, Fri Apr 24 04:59:06 +0000 2020, -115.038337, 36.006256, @GOPLeader Coronavirous a RACIST? It kills more Black ppl.?  kills more Hispanics ? kills Rosanne Barr Generation?… https://t.co/LjbTLulVra 
NLiddle16, Fri Apr 24 04:59:06 +0000 2020, -80.864556, 35.568434, won’t stop until @JacobWhitesides gets his flowers. &amp; that’s fckn that. 
WaltsWorld1971, Fri Apr 24 04:59:06 +0000 2020, -83.804475, 27.698682, @Chicago_Police @ChiefDavidBrown This is so stupid. Have more units patrolling in different places to deter crime.… https://t.co/I2VKVDkIZF 
BiddleRaheme, Fri Apr 24 04:59:06 +0000 2020, -73.831187, 40.670879, Playlist::::#GinBlossoms= Till I Hear It From You  #MasterpieceTheater 🔊🍷💖💋🔊🍷💖💋🔊🍷💖💋🔊🍷💖💋🔊🍷💖💋🔊🍷💖💋🔊🍷💖💋🔊🍷💖💋🔊🍷💖💋🔊🍷💖💋🔊🍷💖💋… https://t.co/2tTp7sHlfJ 
larase__, Fri Apr 24 04:59:06 +0000 2020, -100.270474, 25.736715, @_nilsonaguirre https://t.co/dnS0UV3XZD 
WifredoBermudez, Fri Apr 24 04:59:06 +0000 2020, -115.038337, 36.006256, To Open or No To Open:American https://t.co/RrOdF74YTB The Middle.want go work.Why? https://t.co/Ux5k25UtmB $ in Sa… https://t.co/B5zOhEk9TN 
chimmysister, Fri Apr 24 04:59:06 +0000 2020, -90.011008, 29.982601, @dopedic55288623 @504xxb fall back nigga this my bitch 
columbianca_, Fri Apr 24 04:59:06 +0000 2020, -104.922093, 39.713563, @supreme_nyles que 
JUUUICCYJ, Fri Apr 24 04:59:07 +0000 2020, -100.076888, 31.168893, we’re great btw 😙 
Danny13x, Fri Apr 24 04:59:07 +0000 2020, -117.851089, 33.842863, Can we get a Snapchat Slander fam follow train to ?🥺 
GPaulMeier, Fri Apr 24 04:59:07 +0000 2020, -92.436774, 38.304558, A Little Bit Alexis was a cultural reset. 
DRay__10, Fri Apr 24 04:59:07 +0000 2020, -95.446486, 29.838495, Aye I ain’t the same I’m different 
WifredoBermudez, Fri Apr 24 04:59:07 +0000 2020, -115.038337, 36.006256, @MarshaBlackburn China own USA assets of Supreme importance to National Security. Russia also OWN our Uranio sold t… https://t.co/qaWVB5leE0 
LHenkins4, Fri Apr 24 04:59:07 +0000 2020, -100.764149, 46.829904, A stool of some sort was definitely involved in this. 
MikeWoodsII, Fri Apr 24 04:59:07 +0000 2020, -92.131274, 34.751936, @TeePhill_ *girls 
Clay_Taylor1, Fri Apr 24 04:59:07 +0000 2020, -100.076888, 31.168893, 💯 Honestly i don’t even give a shit if have any friends I got myself &amp; imma ride for myself if that’s what it takes… https://t.co/j3meonWto6 
GlomaniBLopez, Fri Apr 24 04:59:07 +0000 2020, -73.948775, 40.655138, Marine Corps! 👏🏽 
KendyllMarie_, Fri Apr 24 04:59:07 +0000 2020, -121.628926, 39.121659, I’ve def lost it at this point 
enunezdls, Fri Apr 24 04:59:07 +0000 2020, -70.966855, 42.478737, @JuniorDR12 Welcome to 2012 
CColasurd, Fri Apr 24 04:59:07 +0000 2020, -75.770041, 42.746617, Me: “I should try to sleep”Also me: https://t.co/XMGOfk6XEb 
redick_ulous, Fri Apr 24 04:59:07 +0000 2020, -83.067729, 39.849473, If @Jkdobbins22  isn’t drafted by @MiamiDolphins... I don’t want it 🤷🏽‍♀️ 
jedsieg, Fri Apr 24 04:59:07 +0000 2020, -119.827182, 39.512436, Spoke to grandpa bout the plan "adopt little kitty" and its either a yes or no 🤷🏽‍♂️ might as well try to act like… https://t.co/I8NMxYvdcr 
Jeffrey818_, Fri Apr 24 04:59:07 +0000 2020, -118.411907, 34.020789, @anaheimsveryown @VainEast @ChrisHarrisJr @Chargers 😂😂😂 
Cool_Beanso20, Fri Apr 24 04:59:07 +0000 2020, -118.018856, 33.975918, These losers playing all these old songs acting like they know something 
TimR_Jr, Fri Apr 24 04:59:07 +0000 2020, -96.961483, 32.863917, @_krisgreg You can’t hear cause you listen to youngboy shout 
GeaKoren, Fri Apr 24 04:59:08 +0000 2020, -84.433106, 33.767195, Girl chose me don’t be mad 🤷🏽‍♀️ 
jjnowczyk, Fri Apr 24 04:59:07 +0000 2020, -97.143293, 32.891914, Santa Claus 🎅 showed up on #GhostAdventures @Zak_Bagans @AaronGoodwin @BillyTolley @jaywasley hmm🤔 that’s awesome😃 https://t.co/fEZVFBwlvo 
grindsohardd28, Fri Apr 24 04:59:08 +0000 2020, -84.266174, 30.476216, @SamD702 @thejboyshow you forgot two more people lol 
JohnBalash, Fri Apr 24 04:59:08 +0000 2020, -73.968542, 40.780709, @DiscreetLatino Could I have mobile video games in house 4? 
MiketheCarGuy1, Fri Apr 24 04:59:08 +0000 2020, -117.314501, 34.032379, Wow time flies! #YouveComeALongWayBaby 
Ashlynnk12, Fri Apr 24 04:59:08 +0000 2020, -100.076888, 31.168893, “Buy my premium” BITCH id rather buy nick cannon’s cd.. fuck u 🤣 
JohnNetworQ, Fri Apr 24 04:59:08 +0000 2020, -121.910345, 38.016752, I needed a Nigerian moment  😋 https://t.co/HfGw5gXjQH 
Vicki_Land503, Fri Apr 24 04:59:08 +0000 2020, -122.630908, 45.536402, @YandR_CBS Oh Yeah ❤☕❤ 
Caturee_Savagee, Fri Apr 24 04:59:08 +0000 2020, -95.446486, 29.838495, People already cash apping me ☺️ 
pinkcardinal, Fri Apr 24 04:59:08 +0000 2020, -100.076888, 31.168893, @carccbiggsc @Bcbuckeye @nowthisnews That’s what I meant 
PlatinumGroves, Fri Apr 24 04:59:08 +0000 2020, -110.779361, 32.300410, @PlatinumPerry Mike there’s no April Fools on this day. 
priyamaine, Fri Apr 24 04:59:08 +0000 2020, -70.292545, 43.696187, Maybe @tide could do us all a favor and remind us not eat pods? #Throwback 
hina_syed3, Fri Apr 24 04:59:08 +0000 2020, -79.784660, 43.650410, Guess what?!?!It’s 💥FREEBIE FRIDAY!!💥 💃🏻 Your weekly chance to win a 20 pack day experience of this delicious,… https://t.co/CjHDG2e7VB 
sydmarie73, Fri Apr 24 04:59:08 +0000 2020, -77.604684, 41.117936, @dustinpeck16  yo travis when’s your next concert 
itsgnarlycj, Fri Apr 24 04:59:08 +0000 2020, -76.355918, 36.841764, excuse me. how do you flirt? 
_jboyd500, Fri Apr 24 04:59:09 +0000 2020, -86.142922, 39.779562, Niggas can’t fwm in 2k 
Sotos72, Fri Apr 24 04:59:09 +0000 2020, -87.997808, 42.011932, Listening to The Shortest Straw (Remastered) by @Metallica on @PandoraMusichttps://t.co/daOA1eaKBk https://t.co/tbMZ1VUSYt 
laruiz99, Fri Apr 24 04:59:09 +0000 2020, -98.540651, 29.417501, you smoke a whole oz and you wake up elated, you drink a whole bottle and you wake up hungover with regrets. lmaooo… https://t.co/G0UpX2OiuV 
SFOJay, Fri Apr 24 04:59:09 +0000 2020, -122.081442, 37.396853, Close the door. #NFLDraft2020 https://t.co/lJfCGnobVT 
evelyn_ejordan, Fri Apr 24 04:59:09 +0000 2020, -86.925612, 35.729712, Trump u med school https://t.co/AZALzxcfZx 
FORTYYinch, Fri Apr 24 04:59:09 +0000 2020, -117.086778, 32.669810, Copped the supreme Air Force 1 just so my boy heccy won’t look bad 
RinaTarrant, Fri Apr 24 04:59:09 +0000 2020, -117.195735, 34.120005, Boy: “So Wyd?”Me: “About to take a shower”                       Boy: “Without me?”… https://t.co/MuzUPObiz3 
Rygg_T, Fri Apr 24 04:59:09 +0000 2020, -100.301711, 47.467857, @ShylerBlock @NickJamesMiller This thread has me dying. Brett Hundley 2.0 😂#SKOL thanks you! 
bluekellso, Fri Apr 24 04:59:09 +0000 2020, -95.081025, 29.920874, @toothbrushyoga @JulienneHansen2 @JodiLivon Cool 
Charles32862415, Fri Apr 24 04:59:09 +0000 2020, -118.411907, 34.020789, This 👨 was railroaded in a way unbelievable. Injustice bigger than ever. https://t.co/5clCiSrG75 
Keisean, Fri Apr 24 04:59:09 +0000 2020, -118.411907, 34.020789, @rchvrles Periodt. 
King_Nikolaii, Fri Apr 24 04:59:09 +0000 2020, -120.932268, 37.738040, That shit is so disrespectful 
dparks24, Fri Apr 24 04:59:09 +0000 2020, -97.355777, 42.055028, @MergeChristian *whispers*. The anthem shouldn’t be a thing in sports outside of world games. 
KingDay__, Fri Apr 24 04:59:09 +0000 2020, -82.672903, 27.795720, I wonder if Brett welcomed Aaron with Open Arms 
kaimiako, Fri Apr 24 04:59:09 +0000 2020, -118.411907, 34.020789, @veedough he definitely can 😭 
FredoDooley, Fri Apr 24 04:59:09 +0000 2020, -118.411907, 34.020789, @worthlessmother @DynastyDriven @JoeBiden russian bot 
almightyrick5, Fri Apr 24 04:59:10 +0000 2020, -79.861034, 35.170499, @Amberrrco Ian tapped in yet 😭 
lewisabateco, Fri Apr 24 04:59:10 +0000 2020, -79.420865, 38.003376, He should at least have to color two pictures, stay in the lines and use the correct colors to move forward as the… https://t.co/ShYZZA65OR 
Ginga_Beard, Fri Apr 24 04:59:10 +0000 2020, -84.723474, 39.106268, @Jacob_Mulderink I think you’re over reacting 
arnorian, Fri Apr 24 04:59:10 +0000 2020, -121.857192, 37.282997, First attempt at baking...protein blueberry muffins #baking #baker #nomnomnom #blueberrymuffins @ Communication Hil… https://t.co/7LwPwtzAii 
Creasygurl52, Fri Apr 24 04:59:10 +0000 2020, -83.099288, 42.352787, @realDonaldTrump  Like this? 😡 https://t.co/DSc0IgAWw8 
EdwardEGraham4, Fri Apr 24 04:59:10 +0000 2020, -117.104989, 32.810012, Choose. BTW, where’s our masks? 
_KingStacks_, Fri Apr 24 04:59:10 +0000 2020, -76.295896, 36.763216, @SoBoredJordan yea sis 😂😂 
allohhhh, Fri Apr 24 04:59:10 +0000 2020, -95.446486, 29.838495, I guess so lmfaoooo. Like ion wanna be treated like a human anymore, just a sex object 
rem_ix, Fri Apr 24 04:59:10 +0000 2020, -118.351218, 33.833714, These two were my top defensive prospects on the #Chargers board. QB was the need, then they got the next big need… https://t.co/sfNI07IUJC 
remihich, Fri Apr 24 04:59:10 +0000 2020, -87.632496, 41.883222, No, YOU got out your selfie stick to do a photoshoot with your cats. #bored #covid19 #catsofinstagram #selfie @ Chi… https://t.co/YvX7i0vsJ8 
TopShelf_Tizzy, Fri Apr 24 04:59:10 +0000 2020, -97.846739, 30.568679, I wasted a dope outfit &amp; I missed the new episode of the first 48 just to watch other teams get new talent. That'… https://t.co/ApYB3KmjQx 
Carisj80, Fri Apr 24 04:59:10 +0000 2020, -85.425011, 31.232221, Who did it? https://t.co/bxYecoyYKw 
yeahimcortez, Fri Apr 24 04:59:10 +0000 2020, -78.298172, 36.095431, All these features im definitely not bumping tonight https://t.co/VqhXkpzx9j 
SunCitySwimwear, Fri Apr 24 04:59:10 +0000 2020, -94.559281, 39.100048, @QuintonLucasKC https://t.co/aWAoUrb9vh 
TJ2014TJ, Fri Apr 24 04:59:10 +0000 2020, -78.832901, 42.818917, Got all 10k+ pictures back 😊 
og___cam, Fri Apr 24 04:59:10 +0000 2020, -81.393653, 28.664804, @BuffaloBills you know what to do to go with Swift 
AlexJuniir, Fri Apr 24 04:59:10 +0000 2020, -83.804475, 27.698682, Amen 
WesTrimble, Fri Apr 24 04:59:10 +0000 2020, -96.761753, 32.819858, Why this turtle look like that dude with no neck that’s been on my TL 
JayPacassa, Fri Apr 24 04:59:10 +0000 2020, -75.117998, 40.004866, @QUEENKElRY Definitely B 
TMacOnTheBeat, Fri Apr 24 04:59:11 +0000 2020, -89.922029, 35.133521, @Kekeballard01 That’s understandable... 
DaihuuPA, Fri Apr 24 04:59:11 +0000 2020, -75.117998, 40.004866, @Khroen @KhroenRambles I really enjoy your poetry! I hope to see more on that account :) 
miiichellee19, Fri Apr 24 04:59:11 +0000 2020, -96.476539, 32.092979, @erikrodriguezjr Um same goes for you if you seen my tweet 😑 
O4F_ChrisA, Fri Apr 24 04:59:11 +0000 2020, -118.503259, 34.415631, @recyclebish Ppl get drunk and cry 
KMulally, Fri Apr 24 04:59:11 +0000 2020, -93.147448, 45.080101, @RobbersonJon @LBrown2952 Thank you for retweeting this, @LBrown2952 ! 
marvin_hill123, Fri Apr 24 04:59:11 +0000 2020, -82.306723, 27.827367, @Birdseye1 @PhilipPower13 @Julie82902847 @PPPTCE @Consofcooking1 @8BrianVogel4 @ForgottenSaint3 @_Fat_Nixon… https://t.co/KnSQukl2Wp 
anowicki23, Fri Apr 24 04:59:11 +0000 2020, -86.270540, 45.001180, @unfamiliarglow I didn’t know I needed Tilian singing in Spanish in my life but I did lol 
marfil_roman, Fri Apr 24 04:59:11 +0000 2020, -80.649699, 28.117874, @808mallory Bucket list ✅ 
BUNNYWOP, Fri Apr 24 04:59:11 +0000 2020, -118.369921, 33.915805, U got it so good &amp; u don’t even know, trust in Jesus, have faith ...💙🙌🏽 
edgarmagana310, Fri Apr 24 04:59:11 +0000 2020, -79.420865, 38.003376, Valhalla will pursue the first government owned industry in the nation… used car dealerships. 
johnhickey55, Fri Apr 24 04:59:11 +0000 2020, -119.279662, 46.258178, Poor Dr. Birx, I am so sad for her. 
Cine_Ward, Fri Apr 24 04:59:11 +0000 2020, -118.411907, 34.020789, @IAMOMNI @collegefilm 2014, word only 6 years later during Coronavirus 
chrissswin, Fri Apr 24 04:59:11 +0000 2020, -76.255686, 36.895082, @djgwrek He 100% is 
Lamarsodope, Fri Apr 24 04:59:11 +0000 2020, -84.266174, 30.476216, 🥴 
CompaEvan, Fri Apr 24 04:59:12 +0000 2020, -118.007164, 33.900901, Just ordered the last parts for my pc wish me luck 😔✌🏻 
RealAmberWaves, Fri Apr 24 04:59:12 +0000 2020, -79.861034, 35.170499, https://t.co/lbHPxWmguP 
hijadetigre_, Fri Apr 24 04:59:12 +0000 2020, -119.340256, 36.195690, Found the next 2 songs that I’m going to play on repeat until I get annoyed of them lol 
TJWILLL, Fri Apr 24 04:59:12 +0000 2020, -83.804475, 27.698682, Do people really watch those weird ass syfy movies? 
eas014, Fri Apr 24 04:59:12 +0000 2020, -118.346138, 33.914068, Fuck no. I’ll take a vaccine just not from him. 
49erfaithful93, Fri Apr 24 04:59:12 +0000 2020, -119.560413, 36.517903, @ShanahanSZN I just watched it, it was amazing. Speed. Perfect for Kyle shanahan👌🏽 
jazzymorgan1311, Fri Apr 24 04:59:12 +0000 2020, -86.270540, 45.001180, @DougProchilo @tinyboo49 Trump must be huffing Lysol again.... https://t.co/yrV502sk4e 
Wakewind, Fri Apr 24 04:59:12 +0000 2020, -98.540651, 29.417501, @peachhsprite I'm down for whatever :) 
_ImTooClassy, Fri Apr 24 04:59:12 +0000 2020, -85.226924, 42.308297, One of my favorites 
adorenev, Fri Apr 24 04:59:13 +0000 2020, -81.705467, 41.495940, I really got a nice ass rack 
VanessaWSisi, Fri Apr 24 04:59:13 +0000 2020, -122.042974, 38.233362, @ahs_multimedia Crying my eyes out...”hey who’s cutting onions?” Nice Job guys❤️ 
MediumGallery, Fri Apr 24 04:59:13 +0000 2020, -87.732013, 41.833585, @mcvey_caleb I played you tonight! I was on the Zirda Elves deck. Thanks for the fun games - you made Amulet look easy 😎 
Mi9htyGunna, Fri Apr 24 04:59:13 +0000 2020, -106.417430, 31.793368, BBQ’n at night is so soothing 😌 Feels &amp; smells good outchea🤤 
HunchoVedo, Fri Apr 24 04:59:13 +0000 2020, -82.372728, 28.042490, Video Out Now Link In Bio 
LustforSpliffx, Fri Apr 24 04:59:13 +0000 2020, -97.169156, 31.547449, Truth be told I hit yo hoe won’t get you’re bitch back 
Matthew_165, Fri Apr 24 04:59:13 +0000 2020, -118.156711, 33.809172, @vineelpasam @Erickrmaz https://t.co/lalhGIaGvA 
mikepouraryan, Fri Apr 24 04:59:13 +0000 2020, -117.706310, 33.529449, @charliekirk11 https://t.co/dbae9LBX6i 
jose_medrano82, Fri Apr 24 04:59:13 +0000 2020, -80.156826, 26.179921, En verdad estás gentes del @gpfmln y @ARENAfraccion les gusta atacar a los demás y amenazar y cuando alguien les di… https://t.co/HyXZkja6ei 
MidwestEsports1, Fri Apr 24 04:59:13 +0000 2020, -97.343915, 37.683897, WHOA 😮 
CrownNotNice, Fri Apr 24 04:59:13 +0000 2020, -76.704632, 39.154153, BLOODDDDCLAAAATTT 😂😂😭 
LWPolite, Fri Apr 24 04:59:14 +0000 2020, -90.439870, 41.515270, Our baby girl turned 6️⃣ today! A BIG THANK YOU to everyone who sent videos, Marco Polos, called, texted, and logge… https://t.co/z02VIRfe3B 
kr5tne, Fri Apr 24 04:59:14 +0000 2020, -95.446486, 29.838495, 😭😭😭 look exactly alike I love it 
Tyra_M_2, Fri Apr 24 04:59:14 +0000 2020, -92.436774, 38.304558, Love is blind 50 minutes in... Will you marry me? IM SHOOK 
NallsXD, Fri Apr 24 04:59:14 +0000 2020, -78.048728, 34.040316, @kmsphotori The photo map was so cool 😭 
Keenan_Johnston, Fri Apr 24 04:59:14 +0000 2020, -121.498293, 38.543186, The Wood Duck family.  #handsome #duck #walking #view #lifeisgood @ William Land Duck Pond https://t.co/ay5A7ilvkX 
dbares720, Fri Apr 24 04:59:14 +0000 2020, -117.706310, 33.529449, @ashleybbank Thank you! 😊 
bbygkells, Fri Apr 24 04:59:14 +0000 2020, -81.080706, 32.849801, @KailaMcclam Then had the nerve to resist 😭 girl moveeeee 
DraxzFN, Fri Apr 24 04:59:15 +0000 2020, -106.568008, 31.452274, https://t.co/9G3gaVjEcQ 
joel_irle, Fri Apr 24 04:59:15 +0000 2020, -100.076888, 31.168893, @w_terrence Lol, she's done soon! 
monicabyrne13, Fri Apr 24 04:59:15 +0000 2020, -78.895441, 35.990983, So I’m beginning to mute anyone who’s retweeting his name or face into my timeline. I’ve already muted his name and… https://t.co/Y2B1dRDTcS 
clarencehilljr, Fri Apr 24 04:59:15 +0000 2020, -97.285913, 32.779967, Well that would mean... 
lyssa_mota, Fri Apr 24 04:59:15 +0000 2020, -100.076888, 31.168893, @jeandx3 thankyou girl, you’ll be invited to the wedding 😭💗 
DE7EN_MUA, Fri Apr 24 04:59:15 +0000 2020, -118.411907, 34.020789, @AndrewJMOhlson Aweeeee friend!!! 🥺 https://t.co/H26lT28MQF 
icarus_two, Fri Apr 24 04:59:15 +0000 2020, -88.324649, 36.612349, @nwayne66 @h8Wankmaggot45 I was just thinking last night that the music of 70's wasn't very good for the most part. 
c6_trinialanis, Fri Apr 24 04:59:15 +0000 2020, -95.237282, 29.671476, Where we going next https://t.co/EJxWnlbLmX 
ItsNickFam, Fri Apr 24 04:59:15 +0000 2020, -84.266174, 30.476216, @SinnerSeven 👀 
SevilEskicioglu, Fri Apr 24 04:59:15 +0000 2020, -121.886500, 37.337600, Hayatında nelerin çoğalmasını istiyor. “Var” demeye ve olanları görmeye devam!Sen bugün neler için “Var” diyorsun?… https://t.co/CnuiSg81WX 
xSheenalacex, Fri Apr 24 04:59:15 +0000 2020, -89.569491, 44.900818, @badsuns never cease to amaze me— thanks for the new quarantine music boys. can’t wait for a new record 🥺💗 https://t.co/0eCvHZPTWS 
ImRobKelly, Fri Apr 24 04:59:15 +0000 2020, -73.126303, 40.770235, @Bksandauthors @ChuckWendig Awesome show 
BearsFanatico94, Fri Apr 24 04:59:15 +0000 2020, -88.022231, 43.006113, @luisox7773 @ChicagoBears Go to bed 
SteffyG30, Fri Apr 24 04:59:15 +0000 2020, -71.159389, 42.489526, @TruthSe08534457 @KendraK89389647 @Shelly_1275 @LinaValentina_ She ran a long time ago. He needs to give it a fucking rest. 
adamilenich, Fri Apr 24 04:59:16 +0000 2020, -73.205993, 41.465282, @danibogo what a smile! 🤩 thanks for sending! ❤️ 
Prodikal_son, Fri Apr 24 04:59:16 +0000 2020, -97.114771, 33.202495, If you pick this song on the Experience I will smoke you 😂🤷🏾‍♂️ 
Just_JayyTee, Fri Apr 24 04:59:16 +0000 2020, -84.212973, 33.850397, Thank goodness though moms ain’t like that 
sxyreka318, Fri Apr 24 04:59:16 +0000 2020, -93.809434, 32.461107, @ScooterMagruder https://t.co/hUthnfwKpk 
wildegeeks, Fri Apr 24 04:59:16 +0000 2020, -97.114771, 33.202495, @KevlarUnitard Or reply to literally any selling post ever like that. Seriously, ever. Stg, some people... 
bk2nanton2, Fri Apr 24 04:59:16 +0000 2020, -122.292000, 47.184900, #pico de gallo #vegetarian #nachoes #fun @ Puyallup, Washington https://t.co/o3h5UF820z 
radiiXBL, Fri Apr 24 04:59:16 +0000 2020, -79.272570, 43.629311, @UhhYotto ily ❤ 
eric_rod1, Fri Apr 24 04:59:16 +0000 2020, -95.767395, 29.532056, I’m being fucking judged on my coffin tattoo get the fuck out of here lol 😂 
Matty_Icy, Fri Apr 24 04:59:16 +0000 2020, -98.540651, 29.417501, What a legend 
Casanij, Fri Apr 24 04:59:16 +0000 2020, -74.245455, 40.624274, @1804_gang Oh wow smh 
ItsComicKid, Fri Apr 24 04:59:16 +0000 2020, -73.831187, 40.670879, @killahdexx You seen that new Mr JWW vid 
RedefineSonora, Fri Apr 24 04:59:16 +0000 2020, -111.498181, 28.969863, Invitamos a todos nuestros seguidoras a unirse al pañuelazo virtual de las mareas verdes! Suban su foto!!! Si la vi… https://t.co/LmLGh43PD7 
Nick_Tim_Gers, Fri Apr 24 04:59:16 +0000 2020, -90.315258, 38.505017, @CoopsDPK @SeanTrimble17 @NBCNews Thanks Drew. 
Shoelaceyy, Fri Apr 24 04:59:16 +0000 2020, -82.916217, 42.672327, Idk i dont like this. Women just cant cosplay and not be sexualized I guess 
denise_deeeee, Fri Apr 24 04:59:16 +0000 2020, -86.680738, 32.576227, First it was DaBaby now it’s Youngboy ass I just know the goat coming through May 1st 🐐🐐 
TimR_Jr, Fri Apr 24 04:59:17 +0000 2020, -96.961483, 32.863917, Ain’t 
glow_percy, Fri Apr 24 04:59:17 +0000 2020, -118.411907, 34.020789, @MateoDeLaMancha Lol you know it’s true 
hardworkdee, Fri Apr 24 04:59:17 +0000 2020, -118.346153, 33.953633, Bino &amp; Rucci on repeat ! 
Nainsook10, Fri Apr 24 04:59:17 +0000 2020, -104.913296, 38.854907, @Athena_GoddessA I say “come back with a warrant.” 
GiceliaS, Fri Apr 24 04:59:17 +0000 2020, -117.874032, 33.617638, @gilmarmendes Cala-boca, velho rabugento, aqui nos EUA estão todos em casa e já morreu mais de 40mil, se ficasse em… https://t.co/WhqgBkrlfp 
Kiara_Diane_, Fri Apr 24 04:59:17 +0000 2020, -83.804475, 27.698682, LMFAO thank you 🥺 
juliagarnich, Fri Apr 24 04:59:17 +0000 2020, -80.927138, 29.035797, Pure stupidity here. 
_hannahwerner, Fri Apr 24 04:59:17 +0000 2020, -111.931711, 34.168253, @tbslluke prettiest bitch around and that's on period 
blasianBronson, Fri Apr 24 04:59:17 +0000 2020, -119.782465, 36.786042, Lmao 
RJ_Mills, Fri Apr 24 04:59:17 +0000 2020, -96.053431, 41.275721, @CooperOnCourts A more manly friend with a chainsaw hacked away at it a few years ago or it’d be worse off. 
seuntamin, Fri Apr 24 04:59:17 +0000 2020, -98.540651, 29.417501, First impression, Bambam: NUDE BODY https://t.co/dMT5P3mxRU 
issahendrixxx, Fri Apr 24 04:59:17 +0000 2020, -84.433106, 33.767195, Wheww what are we gonna do Atlanta Falcons?? First it was the uniforms, now the draft pic, what’s next ? #Falcons #NFLDraft2020 #RiseUp #ATL 
calberrho, Fri Apr 24 04:59:18 +0000 2020, -118.411907, 34.020789, Virtual Interview...#CBRh1 (repost with correct date 😁) https://t.co/UJNR5ety0l 
amhelleck, Fri Apr 24 04:59:18 +0000 2020, -95.446486, 29.838495, Hmmmm 
JunnatAlFirdous, Fri Apr 24 04:59:18 +0000 2020, -88.022231, 43.006113, “Why is it that poetry has a way of healing everyone but the person who writes it?” 
QueenShanail, Fri Apr 24 04:59:18 +0000 2020, -83.178170, 42.466794, @loveAjanae_ Exactly that’s why TI daughter is so smart. I hate that stupid shit 
Rudii035, Fri Apr 24 04:59:18 +0000 2020, -117.397616, 33.935822, Uhhmmmm.. 
BenHubbb, Fri Apr 24 04:59:18 +0000 2020, -70.830633, 42.937201, @PFF_Sam Yeah sam not sure he’s on the top of teams boards 
rheberman, Fri Apr 24 04:59:18 +0000 2020, -85.768241, 37.822244, @NotDrDeath None. He was fired for creating an unsafe workplace. Keep Human Resources on speeddial. Because profess… https://t.co/GY4TkKrwxo 
DJGENERALMEALZ, Fri Apr 24 04:59:18 +0000 2020, -96.699604, 33.194651, Them rich homie days was different 
Tweetypot, Fri Apr 24 04:59:19 +0000 2020, -100.076888, 31.168893, @maxwellsmm46 @videoDave Here ya go! https://t.co/SrttJrrA2R 
bray_jayne, Fri Apr 24 04:59:19 +0000 2020, -72.756704, 42.130942, THIS IS INSANE😱😱 https://t.co/EWfFT5fmpJ 
